id,title,date_recorded,duration,language_name,category,subcategories,thumbnail_url,audio_url,mp4_url,m3u8_url,speaker_name_first,speaker_name_last
146935,Parashat Shemini: Chalav Akum,2021-04-07,3071,English,Parasha/Torah Portion,Shemini,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/146935/146935.jpg,https://dl.torahanytime.com/mp3/146935--____03_03_2021__ddedbf0a-ad7c-4543-80eb-3fc5d044d9cd.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/146935--____03_03_2021__ddedbf0a-ad7c-4543-80eb-3fc5d044d9cd.mp4,,Asher,Weiss
143937,100 Berachot Each Day,2021-03-10,2564,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/143937/143937.jpg,https://dl.torahanytime.com/mp3/143937--____02_04_2021__d916a327-4e82-41f6-b1a4-e499d49779c5.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/143937--____02_04_2021__d916a327-4e82-41f6-b1a4-e499d49779c5.mp4,,Asher,Weiss
143201,The Prohibition of cooking meat & milk,2021-03-04,2083,English,Halacha/Jewish Law,Kosher,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/143201/143201.jpg,https://dl.torahanytime.com/mp3/143201--____02_04_2021__83bbfdb3-e632-4750-a864-b6e836baa0f9.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/143201--____02_04_2021__83bbfdb3-e632-4750-a864-b6e836baa0f9.mp4,,Asher,Weiss
142430,Purim Meshulash,2021-02-24,2577,English,Halacha/Jewish Law,Hilchot Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/142430/142430.jpg,https://dl.torahanytime.com/mp3/142430--____01_04_2021__f6ac7dc7-b83b-4a0c-923c-d95be8c1657e.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/142430--____01_04_2021__f6ac7dc7-b83b-4a0c-923c-d95be8c1657e.mp4,,Asher,Weiss
141664,Zechirat Maaseh Amalek,2021-02-19,2740,English,Parasha/Torah Portion,Zachor,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/141664/141664.jpg,https://dl.torahanytime.com/mp3/141664--____01_05_2021__fd432a13-52a4-4d14-a1d4-16283e9eacbb.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/141664--____01_05_2021__fd432a13-52a4-4d14-a1d4-16283e9eacbb.mp4,,Asher,Weiss
140789,Does the Shekalim Reading Precede the Rosh Chodesh?,2021-02-11,2911,English,Parasha/Torah Portion,Shekalim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/140789/140789.jpg,https://dl.torahanytime.com/mp3/140789--____01_05_2021__28d5154c-ec06-43db-b502-de978c25dfca.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/140789--____01_05_2021__28d5154c-ec06-43db-b502-de978c25dfca.mp4,,Asher,Weiss
139837,Respecting Parents in the COVID-19,2021-02-04,2955,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/139837/139837.jpg,https://dl.torahanytime.com/mp3/139837--____01_04_2021__507d87f7-cdf4-47a1-b798-47e1e6eca109.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/139837--____01_04_2021__507d87f7-cdf4-47a1-b798-47e1e6eca109.mp4,,Asher,Weiss
140512,Agudah Hilchot Purim: הקדמה להלכות מגילה,2021-01-31,2609,English,Holidays,Purim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/140512/140512.jpg,https://dl.torahanytime.com/mp3/140512--____01_03_2021__6021eefa-3c70-47bc-bcf7-9ab85ac3a6e0.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/140512--____01_03_2021__6021eefa-3c70-47bc-bcf7-9ab85ac3a6e0.mp4,,Asher,Weiss
139040,Parashat Beshalach: Shabbat in Mara,2021-01-28,2646,English,Parasha/Torah Portion,Beshalach,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/139040/139040.jpg,https://dl.torahanytime.com/mp3/139040--____00_04_2021__df32edba-88f2-4bb1-bc3d-f587fed72966.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/139040--____00_04_2021__df32edba-88f2-4bb1-bc3d-f587fed72966.mp4,,Asher,Weiss
138392,Yomtov Sheni Shel Galiyot,2021-01-21,3433,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/138392/138392.jpg,https://dl.torahanytime.com/mp3/138392--____00_05_2021__68e7c9af-9003-4dbb-8152-eb6b6850183b.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/138392--____00_05_2021__68e7c9af-9003-4dbb-8152-eb6b6850183b.mp4,,Asher,Weiss
137321,"""Yehareg V'Al Yaavor""",2021-01-13,2470,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/137321/137321.jpg,https://dl.torahanytime.com/mp3/137321--____00_03_2021__d44afaee-4f3c-4080-a1c3-20ecf10f007d.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/137321--____00_03_2021__d44afaee-4f3c-4080-a1c3-20ecf10f007d.mp4,,Asher,Weiss
136687,The Halachic Status of a Fetus,2021-01-07,3194,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/136687/136687.jpg,https://dl.torahanytime.com/mp3/136687--____00_05_2021__72de596a-8fd3-4631-8d24-a6025ee54b9c.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/136687--____00_05_2021__72de596a-8fd3-4631-8d24-a6025ee54b9c.mp4,,Asher,Weiss
136704,Powerful COVID - 19 Discussion,2021-01-07,646,English,Corona Chizuk,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/audio.jpg,https://dl.torahanytime.com/mp3/136704--____00_05_2021__e9ed1927-c2f6-4f35-8678-5ccbbbd7ac89.mp3.mp3,,,Asher,Weiss
136021,Parashat Vayechi: Yissaschar/Zevulan Contract,2021-01-01,3129,English,Parasha/Torah Portion,Vayechi,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/136021/136021.jpg,https://dl.torahanytime.com/mp3/136021--____00_00_2021__2b630877-c967-49d7-bec5-f60cff657048.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/136021--____00_00_2021__2b630877-c967-49d7-bec5-f60cff657048.mp4,,Asher,Weiss
134903,Reciting the “Shehecheyanu” Blessing Upon Seeing a Dear Friend after Covid 19,2020-12-24,2466,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/134903/134903.jpg,https://dl.torahanytime.com/mp3/134903--____11_05_2020__76a9178e-f07b-45ea-95c0-b220275de7c6.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/134903--____11_05_2020__76a9178e-f07b-45ea-95c0-b220275de7c6.mp4,,Asher,Weiss
133917,The Covid 19 vaccine,2020-12-16,3993,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/133917/133917.jpg,https://dl.torahanytime.com/mp3/133917--____11_04_2020__2d61b9fc-9354-4f0a-bf4b-b9f773bca5c0.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/133917--____11_04_2020__2d61b9fc-9354-4f0a-bf4b-b9f773bca5c0.mp4,,Asher,Weiss
133901,Hilchot Chanukah Series: זמן ומקום בנר חנוכה,2020-12-13,2793,English,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/133901/133901.jpg,https://dl.torahanytime.com/mp3/133901--____11_04_2020__ba99d1bf-1d2d-4f0f-812b-62b7da5383de.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/133901--____11_04_2020__ba99d1bf-1d2d-4f0f-812b-62b7da5383de.mp4,,Asher,Weiss
133893,Lighting Chanukah Candles in the Covid 19 Era,2020-12-11,3141,English,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/133893/133893.jpg,https://dl.torahanytime.com/mp3/133893--____11_03_2020__03f7bea4-8196-455e-a761-abb660bdc460.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/133893--____11_03_2020__03f7bea4-8196-455e-a761-abb660bdc460.mp4,,Asher,Weiss
132782,Halacha's Reliance on Medicine and Science,2020-12-07,3083,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/132782/132782.jpg,https://dl.torahanytime.com/mp3/132782--____11_02_2020__2f4827b3-caa8-413a-be81-3adeab925f65.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/132782--____11_02_2020__2f4827b3-caa8-413a-be81-3adeab925f65.mp4,,Asher,Weiss
133885,Hilchot Chanukah Series: הקדמה לעניני חנוכה,2020-12-06,2327,English,Holidays,Chanukah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/133885/133885.jpg,https://dl.torahanytime.com/mp3/133885--____11_03_2020__34941d0c-3f5e-459d-bc25-bed89ad114a1.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/133885--____11_03_2020__34941d0c-3f5e-459d-bc25-bed89ad114a1.mp4,,Asher,Weiss
131963,קיבלו עלייהו חובה,2020-11-27,3465,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/131963/131963.jpg,https://dl.torahanytime.com/mp3/131963--____10_01_2020__0b4ac334-f82b-4bdd-ae7c-cf1abd5c43c5.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/131963--____10_01_2020__0b4ac334-f82b-4bdd-ae7c-cf1abd5c43c5.mp4,,Asher,Weiss
131036,"""Gereira B'Kinyanim""",2020-11-22,2844,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/131036/131036.jpg,https://dl.torahanytime.com/mp3/131036--____10_00_2020__7a195305-9ca2-4e94-ba66-12f020b9a177.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/131036--____10_00_2020__7a195305-9ca2-4e94-ba66-12f020b9a177.mp4,,Asher,Weiss
130382,The Mitzvah of Mourning,2020-11-16,3126,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/130382/130382.jpg,https://dl.torahanytime.com/mp3/130382--____10_02_2020__30cd7f43-2dbd-444b-b6dd-355ec4414fe8.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/130382--____10_02_2020__30cd7f43-2dbd-444b-b6dd-355ec4414fe8.mp4,,Asher,Weiss
131051,Agudah Hilchot Shabbat Halacha Lemaaseh Series: Microwave and Alternate Forms of Bishul,2020-11-15,3484,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/131051/131051.jpg,https://dl.torahanytime.com/mp3/131051--____10_00_2020__878e658c-3c36-43c3-830f-eb5cc347dd45.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/131051--____10_00_2020__878e658c-3c36-43c3-830f-eb5cc347dd45.mp4,,Asher,Weiss
130366,Short Vort on Parashat Chayei Sarah,2020-11-13,569,English,Parasha/Torah Portion,Chayei Sarah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/130366/130366.jpg,https://dl.torahanytime.com/mp3/130366--____10_01_2020__5c0b5833-d558-40c2-92a8-6104b5bed2d3.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/130366--____10_01_2020__5c0b5833-d558-40c2-92a8-6104b5bed2d3.mp4,,Asher,Weiss
130462,Agudah Hilchot Shabbat Halacha Lemaaseh Series: הגדרת מלאכת מבשל,2020-11-08,2943,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/130462/130462.jpg,https://dl.torahanytime.com/mp3/130462--____10_02_2020__7d040081-88b6-4102-99ad-3a7bc9aed568.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/130462--____10_02_2020__7d040081-88b6-4102-99ad-3a7bc9aed568.mp4,,Asher,Weiss
129050,Parashat Vayeira: Visiting the Sick During a Pandemic,2020-11-04,3322,English,Parasha/Torah Portion,Vayeira,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/129050/129050.jpg,https://dl.torahanytime.com/mp3/129050--____10_04_2020__8e859ddc-2cbb-4e6f-878f-3558b47d9254.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/129050--____10_04_2020__8e859ddc-2cbb-4e6f-878f-3558b47d9254.mp4,,Asher,Weiss
130449,Agudah Hilchot Shabbat Halacha Lemaaseh Series: יסוד מלאכת בורר,2020-11-01,2961,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/130449/130449.jpg,https://dl.torahanytime.com/mp3/130449--____10_02_2020__22e9ba63-f2fd-4871-9668-ea59a9be51cd.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/130449--____10_02_2020__22e9ba63-f2fd-4871-9668-ea59a9be51cd.mp4,,Asher,Weiss
128150,Parashat Lech Lecha: The Death of a Brother Due to Brit Milah,2020-10-28,3442,English,Parasha/Torah Portion,Lech Lecha,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/128150/128150.jpg,https://dl.torahanytime.com/mp3/128150--____09_03_2020__160db809-ac22-4daa-95ed-988df85a5e13.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/128150--____09_03_2020__160db809-ac22-4daa-95ed-988df85a5e13.mp4,,Asher,Weiss
128708,Agudah Hilchot Shabbat Halacha Lemaaseh Series - יסוד מלאכת דש,2020-10-25,3130,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/128708/128708.jpg,https://dl.torahanytime.com/mp3/128708--____10_01_2020__a8b552d8-6543-4ae7-b166-4e960b07bacc.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/128708--____10_01_2020__a8b552d8-6543-4ae7-b166-4e960b07bacc.mp4,,Asher,Weiss
127367,‏נכרי שעוסק בתורה חייב מיתה,2020-10-21,3341,Hebrew,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/127367/127367.jpg,https://dl.torahanytime.com/mp3/127367--____09_03_2020__44910b43-f3f3-4073-bee0-0c2e3e54e0de.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/127367--____09_03_2020__44910b43-f3f3-4073-bee0-0c2e3e54e0de.mp4,,Asher,Weiss
127788,Talmud Torah for Non-Jews,2020-10-21,2856,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/127788/127788.jpg,https://dl.torahanytime.com/mp3/127788--____09_00_2020__94f4ba5d-1c08-4e60-bba1-1dc5d003f260.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/127788--____09_00_2020__94f4ba5d-1c08-4e60-bba1-1dc5d003f260.mp4,,Asher,Weiss
127303,Yartzheit of Maran HaGaon HaRav Ovadia Yosef ZTL,2020-10-20,985,English,Eulogies/Hespedim,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/127303/127303.jpg,https://dl.torahanytime.com/mp3/127303--____09_03_2020__34a0ef1d-5d0f-42d9-9b27-3951781b7090.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/127303--____09_03_2020__34a0ef1d-5d0f-42d9-9b27-3951781b7090.mp4,,Asher,Weiss
128694,Agudah Hilchot Shabbat Halacha Lemaaseh Series - יסוד מלאכת זורע ובישול,2020-10-18,2621,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/128694/128694.jpg,https://dl.torahanytime.com/mp3/128694--____10_01_2020__8a53e9ac-0c37-4820-88c2-ed7348c91191.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/128694--____10_01_2020__8a53e9ac-0c37-4820-88c2-ed7348c91191.mp4,,Asher,Weiss
127376,"פרשת בראשית תשפ""א",2020-10-17,1113,Hebrew,Parasha/Torah Portion,Bereishit,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/127376/127376.jpg,https://dl.torahanytime.com/mp3/127376--____09_03_2020__4c65fd91-8a44-4fc3-98fe-922343b7ee3f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/127376--____09_03_2020__4c65fd91-8a44-4fc3-98fe-922343b7ee3f.mp4,,Asher,Weiss
126923,"""Chamira Sakanta Miesura""",2020-10-15,2671,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/126923/126923.jpg,https://dl.torahanytime.com/mp3/126923--____09_05_2020__5ff21859-f280-45d0-9f4f-15e7bfc7227d.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/126923--____09_05_2020__5ff21859-f280-45d0-9f4f-15e7bfc7227d.mp4,,Asher,Weiss
126557,Hoshana Raba - The Essense of the Day,2020-10-08,1469,English,Holidays,Hoshana Raba,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/126557/126557.jpg,https://dl.torahanytime.com/mp3/126557--____09_01_2020__8f59aed9-bf9a-4985-9aa3-38dc0c1994db.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/126557--____09_01_2020__8f59aed9-bf9a-4985-9aa3-38dc0c1994db.mp4,,Asher,Weiss
125151,Agudah Yerach Ha’eyosnim Series: Teshuva,2020-09-22,2685,English,Teshuvah/Repentance,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/125151/125151.jpg,https://dl.torahanytime.com/mp3/125151--____08_04_2020__707d0ec4-138a-45d9-87fc-4e2e7de73d8b.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/125151--____08_04_2020__707d0ec4-138a-45d9-87fc-4e2e7de73d8b.mp4,,Asher,Weiss
125722,Hatarat Nedarim on Erev Rosh Hashanah,2020-09-17,2410,English,Holidays,Rosh Hashanah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/125722/125722.jpg,https://dl.torahanytime.com/mp3/125722--____08_03_2020__3bddb97a-2d3e-47bf-b87a-c24f29b9f8f8.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/125722--____08_03_2020__3bddb97a-2d3e-47bf-b87a-c24f29b9f8f8.mp4,,Asher,Weiss
124142,Panama Yarchei Kallah: מצוות תשובה,2020-09-13,2944,Hebrew,Teshuvah/Repentance,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/124142/124142.jpg,https://dl.torahanytime.com/mp3/124142--____08_00_2020__499c257d-7035-411a-b9d0-8d8eeadc2141.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/124142--____08_00_2020__499c257d-7035-411a-b9d0-8d8eeadc2141.mp4,,Asher,Weiss
124508,Agudah Yarchei Kallah: Cholim on Yom Kippur In The Time Of Corona,2020-09-13,4587,English,Halacha/Jewish Law,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/124508/124508.jpg,https://dl.torahanytime.com/mp3/124508--____08_03_2020__4532d5df-db1b-4007-99c0-e312d856b9ba.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/124508--____08_03_2020__4532d5df-db1b-4007-99c0-e312d856b9ba.mp4,,Asher,Weiss
123872,Simcha on Rosh Hashanah and Yom Kippur,2020-09-09,2256,English,Holidays,Rosh Hashanah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/123872/123872.jpg,https://dl.torahanytime.com/mp3/123872--____08_04_2020__2331c8e4-a240-4957-a2c9-42f255e46557.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/123872--____08_04_2020__2331c8e4-a240-4957-a2c9-42f255e46557.mp4,,Asher,Weiss
124497,Agudah Yarchei Kallah: הקדמה למצות תקיעת שופר,2020-09-06,3197,English,Holidays,Rosh Hashanah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/124497/124497.jpg,https://dl.torahanytime.com/mp3/124497--____08_03_2020__1126fae3-9b8e-47ab-8065-0603974b22ff.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/124497--____08_03_2020__1126fae3-9b8e-47ab-8065-0603974b22ff.mp4,,Asher,Weiss
123160,Blowing Shofar in the COVID-19 Era,2020-09-03,2437,English,Holidays,Rosh Hashanah,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/123160/123160.jpg,https://dl.torahanytime.com/mp3/123160--____08_04_2020__d61f329e-7758-4e5e-bd63-a39aec539895.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/123160--____08_04_2020__d61f329e-7758-4e5e-bd63-a39aec539895.mp4,,Asher,Weiss
123375,Agudah Yerach Ha’eyosnim Series: פתיחה למצות סוכה,2020-08-30,1928,English,Holidays,Sukkot,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/123375/123375.jpg,https://dl.torahanytime.com/mp3/123375--____08_00_2020__0ee05669-2afd-4988-adda-bae8c957041c.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/123375--____08_00_2020__0ee05669-2afd-4988-adda-bae8c957041c.mp4,,Asher,Weiss
122491,Parashat Ki Tetzei: The First Year of Marriage,2020-08-25,3196,English,Parasha/Torah Portion,Ki Tetzei,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/122491/122491.jpg,https://dl.torahanytime.com/mp3/122491--____07_04_2020__9e52ad76-a1ca-4e1a-b4c2-086a1ea5f157.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/122491--____07_04_2020__9e52ad76-a1ca-4e1a-b4c2-086a1ea5f157.mp4,,Asher,Weiss
123364,Agudah Yerach Ha’eyosnim Series: פתיחה להלכות ד’ מינים הדור מצוה,2020-08-23,2471,English,Halacha/Jewish Law,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/123364/123364.jpg,https://dl.torahanytime.com/mp3/123364--____08_00_2020__fee518f4-2f9f-437c-9e7b-fb8f8ebc1d79.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/123364--____08_00_2020__fee518f4-2f9f-437c-9e7b-fb8f8ebc1d79.mp4,,Asher,Weiss
122125,Parashat Shoftim: Baat Tashchit,2020-08-19,3065,English,Parasha/Torah Portion,Shoftim,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/122125/122125.jpg,https://dl.torahanytime.com/mp3/122125--____07_00_2020__77224b06-9e46-4de8-a271-3f6fce094c59.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/122125--____07_00_2020__77224b06-9e46-4de8-a271-3f6fce094c59.mp4,,Asher,Weiss
121622,The Prohibition To Consume Insects,2020-08-13,2567,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/121622/121622.jpg,https://dl.torahanytime.com/mp3/121622--____07_01_2020__4daa4942-216b-48cc-ab09-e095e998e5ff.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/121622--____07_01_2020__4daa4942-216b-48cc-ab09-e095e998e5ff.mp4,,Asher,Weiss
120798,Preventing Sakanah,2020-08-03,2853,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/120798/120798.jpg,https://dl.torahanytime.com/mp3/120798--____07_04_2020__f25aaa23-1032-45ee-8452-8ebd1f98dc5c.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/120798--____07_04_2020__f25aaa23-1032-45ee-8452-8ebd1f98dc5c.mp4,,Asher,Weiss
119619,The Galut & the Geula,2020-07-28,1095,English,Holidays,Tisha B'Av,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/119619/119619.jpg,https://dl.torahanytime.com/mp3/119619--____06_02_2020__282dadf4-f404-4b9d-a361-16865ef4ad65.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/119619--____06_02_2020__282dadf4-f404-4b9d-a361-16865ef4ad65.mp4,,Asher,Weiss
119549,Tishah B'av During COVID-19 Epidemic,2020-07-27,2392,English,Holidays,Tisha B'Av,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/119549/119549.jpg,https://dl.torahanytime.com/mp3/119549--____06_02_2020__39c610af-d9a0-4c80-9343-19f1feffe1a6.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/119549--____06_02_2020__39c610af-d9a0-4c80-9343-19f1feffe1a6.mp4,,Asher,Weiss
119560,Agudah Yarchei Kallah: Cholim on Tisha B'Av,2020-07-26,2621,English,Holidays,Tisha B'Av,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/119560/119560.jpg,https://dl.torahanytime.com/mp3/119560--____06_02_2020__eb099da6-cb32-48f3-951a-8dc101c77311.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/119560--____06_02_2020__eb099da6-cb32-48f3-951a-8dc101c77311.mp4,,Asher,Weiss
118955,החשיבות לשמור על הכללים,2020-07-22,659,Hebrew,Corona Chizuk,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/118955/118955.jpg,https://dl.torahanytime.com/mp3/118955--____06_03_2020__4f93f714-e6c2-4286-bdc1-89a7ff2b7fc7.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/118955--____06_03_2020__4f93f714-e6c2-4286-bdc1-89a7ff2b7fc7.mp4,,Asher,Weiss
119041,Agudah Yarchei Kallah: ביסוד כלאחר יד,2020-07-19,2660,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/119041/119041.jpg,https://dl.torahanytime.com/mp3/119041--____06_04_2020__430bda7d-71c8-44ef-95c3-f7689566a57f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/119041--____06_04_2020__430bda7d-71c8-44ef-95c3-f7689566a57f.mp4,,Asher,Weiss
118350,Conditions and Assumptions in Halacha,2020-07-16,3327,English,Jewish Understanding,,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/118350/118350.jpg,https://dl.torahanytime.com/mp3/118350--____06_04_2020__25356920-29e6-4b50-9858-ef7c890d9a3f.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/118350--____06_04_2020__25356920-29e6-4b50-9858-ef7c890d9a3f.mp4,,Asher,Weiss
118221,Agudah Yarchei Kallah: טכנלגי’ בשבת ברפואה,2020-07-12,2836,English,Halacha/Jewish Law,Shabbat,https://ta-lectures.s3.us-east-005.backblazeb2.com/thumbnails/118221/118221.jpg,https://dl.torahanytime.com/mp3/118221--____06_03_2020__4e1c962a-46f7-4dc3-86b6-bd26915a92b7.mp4.mp3,https://ta-lectures.s3.us-east-005.backblazeb2.com/mobileres/118221--____06_03_2020__4e1c962a-46f7-4dc3-86b6-bd26915a92b7.mp4,,Asher,Weiss
